order_id,customer_id,order_date,status,total_amount
O0035893,C000525,2026-02-20 19:21:00,completed,10607.88
O0035894,C009802,2026-05-15 01:21:00,completed,1660.0
O0035895,C009489,2026-05-13 19:54:00,completed,1001.4
O0035896,C000250,2026-01-23 10:27:00,completed,8497.52
O0035897,C002332,2026-06-01 16:47:00,completed,5729.39
O0035898,C000408,2026-01-01 10:28:00,completed,5328.38
O0035899,C001435,2026-05-27 17:48:00,completed,20319.8
O0035900,C004941,2026-01-15 00:48:00,completed,10789.95
O0035901,C000634,2026-05-20 20:21:00,completed,8810.22
O0035902,C005716,2026-05-10 08:09:00,pending,5752.84
O0035903,C007221,2026-02-27 08:05:00,cancelled,12001.64
O0035904,C008464,2026-04-30 17:49:00,completed,4379.35
O0035905,C006278,2026-03-07 16:13:00,cancelled,14220.41
O0035906,C003840,2026-02-21 08:00:00,refunded,2980.49
O0035907,C007052,2026-05-26 12:41:00,completed,14247.11
O0035908,C006054,2026-06-12 11:27:00,completed,7820.8
O0035909,C007693,2026-06-01 21:27:00,completed,4970.02
O0035910,C007940,2026-02-22 15:05:00,completed,14802.01
O0035911,C001365,2026-03-27 02:49:00,completed,6853.62
O0035912,C000338,2026-05-04 12:22:00,completed,23632.43
O0035913,C000847,2026-01-14 14:49:00,completed,15073.62
O0035914,C002383,2026-04-06 10:55:00,pending,6816.45
O0035915,C007759,2026-03-15 08:02:00,completed,11672.88
O0035916,C003086,2026-06-19 12:36:00,completed,10214.55
O0035917,C004574,2026-03-03 13:50:00,completed,10241.09
O0035918,C003002,2026-03-16 10:31:00,completed,8676.52
O0035919,C009603,2026-04-08 20:52:00,completed,9305.85
O0035920,C004827,2026-03-01 04:32:00,cancelled,11705.87
O0035921,C004127,2026-03-21 07:35:00,completed,1443.33
O0035922,C009319,2026-06-29 13:51:00,completed,11395.8
O0035923,C008829,2026-05-23 02:58:00,completed,6308.01
O0035924,C005692,2026-02-04 17:16:00,refunded,4722.96
O0035925,C008030,2026-05-15 09:30:00,completed,12528.48
O0035926,C000201,2026-04-15 05:28:00,completed,5311.35
O0035927,C000836,2026-04-01 03:59:00,completed,16111.31
O0035928,C001757,2026-01-06 05:20:00,pending,11810.22
O0035929,C003482,2026-06-09 02:53:00,refunded,12561.21
O0035930,C003698,2026-02-13 00:45:00,completed,5003.91
O0035931,C000634,2026-01-05 21:30:00,completed,15581.69
O0035932,C003576,2026-05-05 15:24:00,completed,2010.66
O0035933,C004208,2026-04-09 23:29:00,completed,2365.84
O0035934,C002691,2026-02-04 00:46:00,completed,10153.2
O0035935,C007709,2026-06-22 20:23:00,completed,17764.08
O0035936,C002047,2026-03-10 10:13:00,completed,5199.3
O0035937,C000017,2026-05-21 08:55:00,completed,8937.12
O0035938,C007603,2026-05-25 21:06:00,completed,1085.08
O0035939,C009679,2026-01-25 08:26:00,completed,3850.65
O0035940,C006090,2026-05-05 01:01:00,completed,1517.86
O0035941,C007800,2026-01-18 07:40:00,completed,3534.98
O0035942,C004996,2026-05-28 02:36:00,completed,2199.04
O0035943,C001928,2026-05-18 03:39:00,refunded,11042.7
O0035944,C003432,2026-05-19 00:33:00,completed,2602.13
O0035945,C009754,2026-01-09 18:48:00,completed,9276.48
O0035946,C003902,2026-03-30 18:05:00,completed,6087.81
O0035947,C002230,2026-04-12 18:39:00,completed,20620.5
O0035948,C005356,2026-02-01 10:50:00,completed,1488.4
O0035949,C004918,2026-01-02 18:45:00,completed,15510.65
O0035950,C007766,2026-02-21 02:20:00,completed,10060.02
O0035951,C006275,2026-05-02 04:47:00,pending,7544.43
O0035952,C009210,2026-01-03 05:15:00,completed,20322.27
O0035953,C005268,2026-04-06 15:13:00,completed,9278.18
O0035954,C009866,2026-05-26 17:36:00,completed,8178.38
O0035955,C008155,2026-04-11 04:02:00,completed,5013.49
O0035956,C002580,2026-05-22 21:13:00,pending,5492.25
O0035957,C003133,2026-01-05 23:02:00,completed,14081.08
O0035958,C004609,2026-05-27 16:10:00,completed,8112.34
O0035959,C005654,2026-02-11 23:02:00,refunded,5687.43
O0035960,C009767,2026-06-26 15:08:00,completed,3256.45
O0035961,C008083,2026-06-27 22:55:00,completed,10197.21
O0035962,C005648,2026-01-26 05:47:00,completed,6438.33
O0035963,C005258,2026-06-27 22:31:00,completed,17425.7
O0035964,C005081,2026-01-10 01:21:00,completed,2843.22
O0035965,C005581,2026-03-27 17:51:00,pending,5834.66
O0035966,C006631,2026-05-13 00:03:00,completed,7007.4
O0035967,C005993,2026-01-09 11:05:00,completed,7368.88
O0035968,C001462,2026-05-04 10:55:00,refunded,4128.69
O0035969,C004208,2026-05-02 22:17:00,completed,12311.2
O0035970,C008140,2026-05-10 03:38:00,completed,6520.56
O0035971,C000934,2026-06-23 10:15:00,completed,6293.09
O0035972,C008665,2026-06-13 04:15:00,cancelled,4645.37
O0035973,C003177,2026-01-30 04:51:00,completed,4033.82
O0035974,C009496,2026-01-20 11:02:00,completed,8643.69
O0035975,C007666,2026-03-15 00:39:00,completed,12544.79
O0035976,C003656,2026-02-28 11:40:00,completed,1406.97
O0035977,C004340,2026-04-27 21:58:00,completed,11055.46
O0035978,C003328,2026-02-14 02:51:00,completed,10566.98
O0035979,C001291,2026-04-22 13:32:00,completed,10648.32
O0035980,C003508,2026-06-18 20:55:00,completed,3428.2
O0035981,C003946,2026-01-13 14:25:00,refunded,5225.67
O0035982,C003899,2026-06-12 12:36:00,completed,1106.3
O0035983,C001096,2026-03-01 14:36:00,completed,9628.31
O0035984,C000550,2026-04-06 00:21:00,completed,20509.25
O0035985,C003939,2026-01-04 05:51:00,completed,9555.8
O0035986,C006233,2026-03-05 15:22:00,completed,4396.78
O0035987,C005381,2026-02-18 09:05:00,completed,15796.91
O0035988,C000141,2026-04-05 05:30:00,completed,7342.21
O0035989,C001628,2026-05-11 20:00:00,pending,35.4
O0035990,C003919,2026-03-27 19:20:00,cancelled,7481.87
O0035991,C000289,2026-02-27 06:29:00,pending,18071.95
O0035992,C008093,2026-06-03 12:29:00,pending,9520.2
O0035993,C003797,2026-01-08 19:59:00,refunded,2168.48
O0035994,C001059,2026-02-27 21:31:00,completed,10872.6
O0035995,C004433,2026-04-24 23:08:00,completed,7987.33
O0035996,C002095,2026-03-26 21:44:00,pending,2981.9
O0035997,C002430,2026-01-14 19:05:00,completed,10097.53
O0035998,C002729,2026-02-12 06:47:00,refunded,392.04
O0035999,C001565,2026-03-12 20:54:00,completed,9760.53
O0036000,C001148,2026-06-17 23:13:00,completed,1168.66
O0036001,C008300,2026-02-08 18:09:00,cancelled,7730.02
O0036002,C004425,2026-04-13 14:45:00,completed,15119.82
O0036003,C000555,2026-04-28 11:45:00,completed,7304.12
O0036004,C000028,2026-02-10 14:38:00,completed,612.8
O0036005,C007391,2026-06-12 00:37:00,pending,5923.66
O0036006,C005954,2026-03-14 21:35:00,refunded,11798.4
O0036007,C004059,2026-01-16 20:27:00,completed,6796.46
O0036008,C003375,2026-02-02 17:49:00,completed,6226.62
O0036009,C006472,2026-04-11 15:50:00,completed,7181.6
O0036010,C008237,2026-03-13 21:01:00,completed,4879.99
O0036011,C002325,2026-01-09 06:25:00,completed,21821.9
O0036012,C004106,2026-02-23 01:06:00,completed,3246.0
O0036013,C001361,2026-06-06 08:38:00,refunded,10605.93
O0036014,C004443,2026-01-02 07:06:00,completed,20171.98
O0036015,C005476,2026-04-24 00:00:00,completed,10518.16
O0036016,C000363,2026-05-05 12:49:00,cancelled,7558.37
O0036017,C007564,2026-03-02 21:03:00,completed,10757.09
O0036018,C000027,2026-05-26 23:06:00,completed,3341.67
O0036019,C005771,2026-05-21 00:52:00,completed,24418.73
O0036020,C002078,2026-03-26 16:55:00,completed,6833.67
O0036021,C001694,2026-06-05 17:15:00,completed,9125.72
O0036022,C006826,2026-03-28 18:28:00,pending,2118.51
O0036023,C007725,2026-04-16 03:57:00,completed,778.4
O0036024,C003564,2026-04-28 06:22:00,pending,5088.28
O0036025,C006214,2026-05-31 08:11:00,cancelled,12171.4
O0036026,C000390,2026-05-24 07:10:00,cancelled,6168.54
O0036027,C009534,2026-04-28 06:07:00,cancelled,16510.8
O0036028,C006647,2026-05-14 14:48:00,pending,6847.88
O0036029,C004133,2026-05-07 04:23:00,cancelled,19187.26
O0036030,C009704,2026-06-16 01:33:00,completed,4537.44
O0036031,C005827,2026-01-23 16:36:00,completed,23261.82
O0036032,C004823,2026-05-21 10:17:00,completed,4786.02
O0036033,C002135,2026-02-23 12:21:00,pending,9881.09
O0036034,C006144,2026-03-12 13:34:00,completed,11097.49
O0036035,C000007,2026-05-01 04:47:00,completed,2113.54
O0036036,C006163,2026-06-19 05:10:00,completed,1041.92
O0036037,C005782,2026-05-25 00:18:00,completed,4808.28
O0036038,C007672,2026-02-03 23:06:00,completed,6147.87
O0036039,C004912,2026-02-02 10:09:00,completed,7562.52
O0036040,C006986,2026-03-07 22:53:00,cancelled,16189.29
O0036041,C001730,2026-04-30 22:32:00,completed,9717.4
O0036042,C004485,2026-05-26 21:41:00,cancelled,1067.59
O0036043,C008450,2026-02-10 04:41:00,completed,2972.13
O0036044,C008169,2026-03-05 10:48:00,pending,10552.43
O0036045,C001169,2026-02-02 01:45:00,pending,10279.69
O0036046,C002270,2026-06-07 09:55:00,completed,4311.58
O0036047,C003633,2026-02-17 16:04:00,completed,10405.24
O0036048,C006085,2026-01-24 02:18:00,completed,1215.04
O0036049,C007070,2026-01-04 02:46:00,cancelled,11265.16
O0036050,C009941,2026-01-05 20:20:00,completed,4667.33
O0036051,C001198,2026-01-30 04:59:00,completed,18009.35
O0036052,C004891,2026-06-05 13:10:00,completed,15461.65
O0036053,C009764,2026-05-18 02:03:00,completed,9403.37
O0036054,C003775,2026-04-06 18:35:00,completed,4554.88
O0036055,C001339,2026-02-08 07:03:00,completed,11847.32
O0036056,C001636,2026-03-12 19:05:00,pending,4457.52
O0036057,C009256,2026-03-08 06:55:00,completed,5183.73
O0036058,C009103,2026-01-16 11:33:00,completed,10009.92
O0036059,C001125,2026-06-10 06:48:00,completed,11971.69
O0036060,C002657,2026-02-15 10:22:00,refunded,19426.5
O0036061,C008710,2026-02-23 14:30:00,completed,11016.01
O0036062,C000577,2026-03-09 19:39:00,completed,1920.02
O0036063,C000127,2026-01-04 00:20:00,completed,13953.72
O0036064,C004145,2026-03-05 06:00:00,completed,8436.6
O0036065,C006767,2026-05-02 05:42:00,completed,15396.14
O0036066,C003503,2026-03-14 22:41:00,completed,753.48
O0036067,C009738,2026-04-18 16:40:00,completed,1009.96
O0036068,C005177,2026-03-04 23:08:00,completed,8084.82
O0036069,C009343,2026-04-12 11:24:00,pending,7119.87
O0036070,C008456,2026-04-10 17:39:00,completed,5084.02
O0036071,C001214,2026-03-13 07:55:00,cancelled,8226.34
O0036072,C002468,2026-01-27 13:58:00,completed,8051.22
O0036073,C000120,2026-03-29 06:54:00,pending,5884.59
O0036074,C007438,2026-05-21 22:22:00,completed,1433.46
O0036075,C008466,2026-06-17 21:52:00,completed,5586.61
O0036076,C003523,2026-02-22 23:48:00,completed,1024.88
O0036077,C007941,2026-03-08 02:58:00,completed,11670.92
O0036078,C007034,2026-05-21 19:10:00,cancelled,8116.34
O0036079,C000441,2026-03-01 02:49:00,cancelled,16284.27
O0036080,C005302,2026-03-04 06:45:00,pending,3109.96
O0036081,C001909,2026-05-14 11:09:00,completed,14186.08
O0036082,C004295,2026-04-08 00:32:00,completed,5588.7
O0036083,C009309,2026-03-24 01:45:00,completed,1056.77
O0036084,C003938,2026-04-16 20:38:00,completed,12951.83
O0036085,C008448,2026-01-29 23:03:00,completed,8148.56
O0036086,C008946,2026-05-15 01:10:00,completed,1594.64
O0036087,C008351,2026-02-02 17:01:00,completed,2564.73
O0036088,C009786,2026-01-31 18:16:00,completed,3691.39
O0036089,C005025,2026-02-19 04:56:00,completed,7018.08
O0036090,C007240,2026-01-11 11:56:00,completed,3674.13
O0036091,C004301,2026-03-08 21:52:00,cancelled,12003.55
O0036092,C006130,2026-03-09 03:02:00,completed,12371.6
O0036093,C004838,2026-06-18 10:00:00,pending,6536.08
O0036094,C007655,2026-03-27 19:32:00,refunded,1673.93
O0036095,C000294,2026-04-17 07:41:00,completed,1034.72
O0036096,C008350,2026-04-28 05:50:00,completed,16365.48
O0036097,C009163,2026-03-11 22:57:00,completed,5499.82
O0036098,C008251,2026-02-22 06:53:00,pending,8785.92
O0036099,C000558,2026-04-30 16:11:00,cancelled,2803.68
O0036100,C002213,2026-06-09 23:46:00,completed,18683.42
O0036101,C008849,2026-04-15 23:47:00,refunded,8326.3
O0036102,C002533,2026-05-15 06:44:00,completed,5549.8
O0036103,C004312,2026-06-15 16:01:00,completed,4044.26
O0036104,C008847,2026-03-30 19:05:00,completed,1244.55
O0036105,C005808,2026-02-21 04:33:00,pending,4032.98
O0036106,C005786,2026-04-27 18:19:00,completed,7472.47
O0036107,C008373,2026-01-24 03:43:00,completed,9464.32
O0036108,C008578,2026-03-23 00:30:00,completed,8808.24
O0036109,C004582,2026-01-28 14:29:00,refunded,8257.79
O0036110,C001979,2026-02-26 04:52:00,refunded,4102.37
O0036111,C000351,2026-06-25 20:41:00,completed,10911.29
O0036112,C004650,2026-05-28 03:26:00,completed,2980.2
O0036113,C001256,2026-05-23 22:33:00,pending,5259.64
O0036114,C009345,2026-03-10 21:17:00,completed,20057.95
O0036115,C001549,2026-06-11 10:56:00,completed,540.94
O0036116,C006526,2026-04-26 01:13:00,cancelled,5722.28
O0036117,C008157,2026-05-28 16:30:00,refunded,4197.68
O0036118,C006198,2026-06-16 03:44:00,completed,18692.85
O0036119,C007133,2026-06-06 18:14:00,completed,4389.6
O0036120,C007670,2026-02-11 08:51:00,cancelled,6658.5
O0036121,C000512,2026-05-03 13:08:00,completed,1113.89
O0036122,C007023,2026-01-27 21:45:00,completed,8083.33
O0036123,C005723,2026-06-27 18:21:00,completed,3476.07
O0036124,C007728,2026-05-01 23:02:00,refunded,5030.76
O0036125,C002906,2026-01-21 12:11:00,completed,12168.6
O0036126,C009390,2026-02-08 21:44:00,completed,12251.39
O0036127,C004909,2026-04-12 23:21:00,completed,3004.2
O0036128,C004406,2026-05-26 06:23:00,completed,12521.85
O0036129,C002022,2026-01-21 20:25:00,completed,2693.75
O0036130,C002156,2026-03-15 04:57:00,completed,9793.8
O0036131,C001297,2026-06-21 07:51:00,completed,962.69
O0036132,C003469,2026-05-23 09:56:00,completed,6503.44
O0036133,C003872,2026-01-21 19:55:00,completed,829.7
O0036134,C009317,2026-01-06 03:46:00,completed,30671.16
O0036135,C002496,2026-01-25 11:03:00,completed,4901.34
O0036136,C006557,2026-01-05 10:31:00,completed,4759.46
O0036137,C006314,2026-03-08 16:17:00,completed,10286.87
O0036138,C005852,2026-06-09 12:32:00,completed,6677.82
O0036139,C006028,2026-03-31 11:56:00,completed,1885.93
O0036140,C004434,2026-02-18 01:43:00,completed,3783.99
O0036141,C007337,2026-05-18 18:45:00,completed,5415.69
O0036142,C000921,2026-01-28 18:16:00,completed,4661.93
O0036143,C000761,2026-04-05 13:06:00,completed,13601.5
O0036144,C006095,2026-01-08 10:29:00,pending,5669.4
O0036145,C000147,2026-04-25 03:12:00,cancelled,11853.74
O0036146,C003317,2026-01-09 00:16:00,completed,1534.14
O0036147,C005455,2026-02-17 00:43:00,completed,2325.33
O0036148,C003990,2026-02-10 19:31:00,completed,17716.91
O0036149,C002266,2026-03-25 05:48:00,completed,9666.55
O0036150,C006933,2026-06-12 04:01:00,completed,1110.11
O0036151,C002720,2026-01-15 10:02:00,completed,3896.46
O0036152,C004447,2026-04-05 13:10:00,completed,4189.32
O0036153,C004596,2026-01-16 00:01:00,completed,1770.45
O0036154,C005683,2026-04-11 07:33:00,pending,178.56
O0036155,C007513,2026-03-14 00:36:00,cancelled,5862.95
O0036156,C003311,2026-04-14 10:30:00,cancelled,9649.32
O0036157,C007947,2026-06-08 07:18:00,refunded,4366.17
O0036158,C008357,2026-03-16 13:58:00,completed,8889.64
O0036159,C002669,2026-03-03 10:55:00,completed,16178.57
O0036160,C003604,2026-04-09 15:44:00,completed,4971.84
O0036161,C000516,2026-04-08 19:08:00,completed,7714.34
O0036162,C002465,2026-06-19 09:04:00,completed,6071.34
O0036163,C000271,2026-03-26 07:22:00,completed,11067.47
O0036164,C005862,2026-06-22 10:45:00,completed,2947.01
O0036165,C009681,2026-03-25 03:25:00,completed,851.03
O0036166,C009236,2026-02-03 22:06:00,completed,2780.61
O0036167,C000427,2026-02-11 21:33:00,completed,2226.6
O0036168,C004840,2026-06-09 05:59:00,completed,9607.23
O0036169,C005933,2026-06-01 16:13:00,pending,2268.72
O0036170,C003169,2026-02-27 14:53:00,completed,5676.4
O0036171,C008076,2026-01-19 19:24:00,completed,1186.14
O0036172,C001450,2026-06-18 00:08:00,pending,6419.17
O0036173,C001808,2026-06-13 11:25:00,pending,4308.81
O0036174,C006637,2026-02-13 16:53:00,cancelled,4657.95
O0036175,C000885,2026-01-24 08:25:00,completed,6995.73
O0036176,C004640,2026-04-08 08:32:00,completed,14750.33
O0036177,C007527,2026-02-27 22:43:00,refunded,3612.87
O0036178,C006505,2026-01-12 15:56:00,completed,11699.54
O0036179,C005269,2026-01-09 23:41:00,completed,13753.61
O0036180,C003353,2026-02-01 17:31:00,completed,11477.15
O0036181,C002902,2026-01-15 23:40:00,completed,1411.02
O0036182,C003321,2026-05-14 08:25:00,completed,9677.1
O0036183,C006974,2026-01-26 20:30:00,cancelled,14141.78
O0036184,C005449,2026-01-11 17:47:00,completed,5643.6
O0036185,C009795,2026-01-03 16:00:00,completed,3233.81
O0036186,C007416,2026-01-01 04:39:00,completed,12167.67
O0036187,C000220,2026-03-21 08:10:00,completed,7087.71
O0036188,C002826,2026-02-22 04:07:00,completed,3867.56
O0036189,C004066,2026-06-04 06:09:00,completed,6766.7
O0036190,C003978,2026-04-06 01:00:00,completed,13349.8
O0036191,C004628,2026-06-13 12:08:00,completed,14245.83
O0036192,C009287,2026-05-01 02:22:00,completed,4462.56
O0036193,C008458,2026-04-09 19:42:00,refunded,10598.52
O0036194,C008713,2026-04-15 23:29:00,completed,4443.42
O0036195,C001445,2026-02-05 20:18:00,completed,10927.2
O0036196,C007524,2026-06-23 08:19:00,refunded,4939.05
O0036197,C003435,2026-05-07 03:59:00,completed,3585.06
O0036198,C008611,2026-03-30 02:32:00,completed,15403.49
O0036199,C005903,2026-01-07 01:44:00,completed,4463.95
O0036200,C009670,2026-06-18 22:41:00,completed,15630.31
O0036201,C008672,2026-06-30 08:14:00,completed,11390.98
O0036202,C009692,2026-01-30 08:12:00,completed,5901.93
O0036203,C002593,2026-01-25 01:19:00,completed,15901.81
O0036204,C008687,2026-01-29 23:54:00,pending,8548.54
O0036205,C002579,2026-04-22 08:22:00,completed,6043.86
O0036206,C007386,2026-02-08 01:22:00,pending,15057.2
O0036207,C002527,2026-05-20 00:14:00,completed,12527.41
O0036208,C000831,2026-06-18 16:51:00,cancelled,4706.55
O0036209,C000665,2026-04-09 21:44:00,completed,6020.91
O0036210,C009687,2026-06-09 01:30:00,completed,5520.2
O0036211,C007960,2026-06-30 21:01:00,completed,1558.58
O0036212,C000518,2026-04-10 09:21:00,completed,2502.84
O0036213,C005600,2026-04-30 23:44:00,completed,4938.02
O0036214,C001263,2026-03-31 03:18:00,cancelled,11354.13
O0036215,C004278,2026-01-10 16:08:00,completed,2668.66
O0036216,C002438,2026-01-08 00:45:00,completed,16899.42
O0036217,C007046,2026-06-07 13:42:00,completed,6030.78
O0036218,C003731,2026-04-12 11:55:00,completed,3713.88
O0036219,C006726,2026-04-25 11:41:00,completed,10684.58
O0036220,C000038,2026-05-19 15:00:00,cancelled,16472.85
O0036221,C003622,2026-03-25 11:49:00,completed,17937.0
O0036222,C004153,2026-03-28 23:07:00,completed,14122.64
O0036223,C004108,2026-04-05 17:10:00,completed,5002.05
O0036224,C007431,2026-05-18 12:51:00,completed,7100.9
O0036225,C008025,2026-04-27 13:28:00,completed,11542.55
O0036226,C001179,2026-05-23 01:01:00,completed,23524.59
O0036227,C001024,2026-01-30 16:05:00,completed,14770.55
O0036228,C005422,2026-01-25 06:22:00,completed,19537.76
O0036229,C002634,2026-04-27 10:35:00,completed,8030.05
O0036230,C006408,2026-06-25 08:19:00,completed,11828.87
O0036231,C005481,2026-04-12 20:29:00,pending,1401.85
O0036232,C008246,2026-05-16 06:58:00,refunded,2110.6
O0036233,C000392,2026-02-11 02:15:00,completed,7001.31
O0036234,C009755,2026-01-15 16:39:00,cancelled,3929.56
O0036235,C005734,2026-06-16 21:10:00,pending,6733.68
O0036236,C007000,2026-04-18 18:56:00,completed,8604.33
O0036237,C007682,2026-03-24 03:40:00,completed,470.97
O0036238,C007843,2026-02-02 17:16:00,completed,15224.28
O0036239,C000278,2026-02-12 09:38:00,cancelled,11971.7
O0036240,C004312,2026-04-25 06:51:00,pending,8081.37
O0036241,C001006,2026-05-20 19:46:00,completed,18516.92
O0036242,C002185,2026-03-29 17:17:00,completed,3144.76
O0036243,C002747,2026-02-15 18:10:00,pending,8400.0
O0036244,C004743,2026-05-04 09:53:00,cancelled,5027.27
O0036245,C007821,2026-02-13 09:24:00,cancelled,13806.89
O0036246,C001555,2026-06-13 10:39:00,cancelled,8182.13
O0036247,C001501,2026-03-23 17:21:00,cancelled,7344.15
O0036248,C000969,2026-04-19 21:02:00,cancelled,10713.71
O0036249,C008073,2026-06-26 20:16:00,cancelled,4349.18
O0036250,C009309,2026-01-18 01:12:00,completed,6082.86
O0036251,C006375,2026-01-17 14:18:00,completed,4246.42
O0036252,C007649,2026-01-24 22:31:00,completed,7849.27
O0036253,C004665,2026-06-30 20:58:00,cancelled,4881.24
O0036254,C004844,2026-06-22 14:31:00,refunded,9002.83
O0036255,C001178,2026-01-16 23:24:00,completed,4917.36
O0036256,C003171,2026-03-02 05:10:00,completed,6477.96
O0036257,C008851,2026-04-11 11:37:00,completed,11833.48
O0036258,C000944,2026-05-31 22:38:00,pending,5074.21
O0036259,C006575,2026-02-19 15:15:00,completed,8882.02
O0036260,C004783,2026-01-23 04:34:00,completed,978.07
O0036261,C003428,2026-02-13 07:11:00,pending,1659.4
O0036262,C002598,2026-04-21 18:54:00,completed,2449.04
O0036263,C003903,2026-04-04 03:07:00,completed,6147.49
O0036264,C002623,2026-03-31 06:41:00,cancelled,4745.01
O0036265,C008674,2026-01-02 02:53:00,completed,4245.87
O0036266,C000577,2026-03-25 08:26:00,cancelled,19582.21
O0036267,C009772,2026-06-07 12:04:00,completed,5314.84
O0036268,C003682,2026-06-10 03:28:00,completed,5716.71
O0036269,C008522,2026-05-15 04:36:00,completed,625.48
O0036270,C003580,2026-05-05 18:06:00,completed,5142.31
O0036271,C006808,2026-03-18 10:33:00,completed,16732.3
O0036272,C000538,2026-06-30 16:27:00,pending,2390.04
O0036273,C001306,2026-02-19 06:22:00,completed,5405.03
O0036274,C004879,2026-04-20 05:28:00,completed,2597.96
O0036275,C008724,2026-01-20 04:50:00,completed,11781.17
O0036276,C008205,2026-01-26 17:16:00,completed,3752.42
O0036277,C007538,2026-05-18 15:24:00,completed,3560.46
O0036278,C007818,2026-01-16 06:28:00,completed,4537.44
O0036279,C005447,2026-02-15 11:13:00,completed,7620.83
O0036280,C000503,2026-06-21 22:17:00,cancelled,2443.64
O0036281,C003313,2026-03-18 07:10:00,completed,6688.11
O0036282,C000374,2026-06-07 07:25:00,cancelled,18035.26
O0036283,C005537,2026-05-30 17:42:00,cancelled,11315.82
O0036284,C000381,2026-03-22 00:12:00,completed,14928.3
O0036285,C007626,2026-02-17 04:12:00,completed,4181.1
O0036286,C000900,2026-05-14 09:44:00,completed,9777.89
O0036287,C002706,2026-05-16 10:35:00,completed,575.64
O0036288,C007773,2026-02-18 15:56:00,completed,753.48
O0036289,C003243,2026-05-18 13:05:00,completed,5381.92
O0036290,C006439,2026-03-19 06:24:00,completed,15027.46
O0036291,C009884,2026-02-03 20:35:00,completed,5692.86
O0036292,C004074,2026-05-29 12:56:00,refunded,25285.79
O0036293,C001616,2026-06-01 17:09:00,completed,5443.12
O0036294,C002032,2026-01-23 23:09:00,completed,7337.91
O0036295,C002955,2026-06-08 21:20:00,completed,4371.9
O0036296,C008362,2026-01-15 16:47:00,completed,4653.93
O0036297,C008865,2026-06-22 06:01:00,pending,748.55
O0036298,C001754,2026-01-18 10:02:00,cancelled,4768.23
O0036299,C007067,2026-06-28 00:13:00,completed,13864.21
O0036300,C002614,2026-02-08 11:00:00,pending,11232.36
O0036301,C001675,2026-01-18 09:18:00,completed,19179.53
O0036302,C003161,2026-05-29 13:43:00,refunded,10328.31
O0036303,C003610,2026-06-23 12:26:00,completed,8400.82
O0036304,C001322,2026-06-03 23:50:00,completed,9555.32
O0036305,C004787,2026-06-10 13:10:00,completed,3057.65
O0036306,C003314,2026-06-16 12:17:00,completed,9761.1
O0036307,C003935,2026-04-30 19:01:00,completed,11090.68
O0036308,C003312,2026-06-12 10:25:00,cancelled,4664.63
O0036309,C001463,2026-06-13 14:50:00,completed,1417.01
O0036310,C008440,2026-06-28 21:20:00,completed,3576.82
O0036311,C008781,2026-05-27 02:25:00,completed,8017.88
O0036312,C008032,2026-05-06 10:17:00,pending,3200.21
O0036313,C001357,2026-06-05 05:21:00,completed,8172.29
O0036314,C004091,2026-03-03 07:38:00,completed,12935.01
O0036315,C007464,2026-05-30 04:09:00,pending,3146.19
O0036316,C007199,2026-02-20 05:06:00,completed,5414.94
O0036317,C005741,2026-03-05 13:08:00,completed,7749.55
O0036318,C002973,2026-06-03 19:04:00,completed,10803.84
O0036319,C007076,2026-05-29 04:01:00,completed,12712.78
O0036320,C009363,2026-03-03 06:04:00,completed,691.82
O0036321,C007352,2026-01-24 19:19:00,refunded,8815.34
O0036322,C008066,2026-06-20 15:02:00,completed,911.79
O0036323,C005615,2026-05-31 14:11:00,completed,22394.45
O0036324,C000885,2026-04-09 07:28:00,completed,3929.63
O0036325,C004233,2026-03-05 17:05:00,completed,4860.77
O0036326,C001747,2026-03-30 19:35:00,completed,6071.2
O0036327,C008703,2026-01-01 20:32:00,completed,4871.12
O0036328,C003555,2026-06-01 01:40:00,completed,88.9
O0036329,C000538,2026-02-20 07:16:00,completed,11546.07
O0036330,C008844,2026-01-23 06:05:00,completed,2103.56
O0036331,C004074,2026-06-25 21:55:00,completed,11919.88
O0036332,C004344,2026-04-04 07:00:00,completed,463.33
O0036333,C004383,2026-02-12 07:31:00,pending,3690.47
O0036334,C009740,2026-05-14 05:54:00,completed,10122.63
O0036335,C002311,2026-02-18 02:41:00,completed,13785.07
O0036336,C000610,2026-06-09 20:42:00,completed,1485.46
O0036337,C006195,2026-03-30 08:34:00,completed,1284.0
O0036338,C006618,2026-02-16 12:38:00,completed,7735.12
O0036339,C003604,2026-05-06 02:15:00,pending,14798.24
O0036340,C005963,2026-05-02 18:01:00,cancelled,10028.62
O0036341,C004509,2026-01-05 03:33:00,cancelled,8379.02
O0036342,C003231,2026-03-08 20:05:00,cancelled,10528.42
O0036343,C001158,2026-02-10 02:23:00,completed,12882.71
O0036344,C005153,2026-02-05 02:07:00,pending,19901.34
O0036345,C001868,2026-06-07 20:23:00,completed,4402.16
O0036346,C001303,2026-05-10 09:33:00,completed,5841.0
O0036347,C005258,2026-03-12 05:27:00,pending,15348.28
O0036348,C002759,2026-04-14 16:05:00,refunded,1978.56
O0036349,C002669,2026-06-24 23:56:00,completed,834.28
O0036350,C009664,2026-04-03 05:08:00,completed,3143.52
O0036351,C006573,2026-06-16 08:52:00,completed,8630.63
O0036352,C007674,2026-05-24 00:51:00,cancelled,8498.69
O0036353,C002882,2026-02-10 12:53:00,completed,16488.03
O0036354,C003339,2026-05-09 20:11:00,cancelled,599.68
